0,0.0,0.0,-0.09090909090909091,-0.3090909090909091,-0.24848484848484848,-0.5818181818181818,-0.36363636363636365,-0.806060606060606,-0.3878787878787879,-1.0,-0.4727272727272727,-0.5151515151515151,-0.7636363636363637,-0.45454545454545453,-0.6787878787878788,-0.4121212121212121,-0.5696969696969697,-0.42424242424242425,-0.5151515151515151,-0.3151515151515151,-0.7878787878787878,-0.30303030303030304,-0.703030303030303,-0.2606060606060606,-0.593939393939394,-0.2545454545454545,-0.5393939393939394,-0.11515151515151516,-0.7818181818181819,-0.14545454545454545,-0.703030303030303,-0.10909090909090909,-0.6,-0.09696969696969697,-0.5515151515151515,0.07272727272727272,-0.7878787878787878,0.006060606060606061,-0.7151515151515152,0.024242424242424242,-0.6181818181818182,0.04242424242424243
0,0.0,0.0,-0.08536585365853659,-0.3170731707317073,-0.23170731707317074,-0.5853658536585366,-0.35365853658536583,-0.8109756097560976,-0.3780487804878049,-1.0,-0.4878048780487805,-0.5182926829268293,-0.7682926829268293,-0.4634146341463415,-0.676829268292683,-0.42073170731707316,-0.573170731707317,-0.4329268292682927,-0.5365853658536586,-0.3170731707317073,-0.7987804878048781,-0.31097560975609756,-0.7073170731707317,-0.2682926829268293,-0.6036585365853658,-0.2621951219512195,-0.5609756097560976,-0.11585365853658537,-0.7987804878048781,-0.1524390243902439,-0.7134146341463414,-0.11585365853658537,-0.6097560975609756,-0.10365853658536585,-0.5670731707317073,0.07317073170731707,-0.7987804878048781,0.006097560975609756,-0.7195121951219512,0.024390243902439025,-0.6219512195121951,0.04878048780487805
0,0.0,0.0,-0.08928571428571429,-0.31547619047619047,-0.23809523809523808,-0.5892857142857143,-0.3333333333333333,-0.8154761904761905,-0.3392857142857143,-1.0,-0.4880952380952381,-0.5119047619047619,-0.7619047619047619,-0.43452380952380953,-0.6726190476190477,-0.39880952380952384,-0.5654761904761905,-0.40476190476190477,-0.5297619047619048,-0.30357142857142855,-0.7797619047619048,-0.27976190476190477,-0.6964285714285714,-0.25,-0.5892857142857143,-0.24404761904761904,-0.5416666666666666,-0.10119047619047619,-0.7619047619047619,-0.125,-0.6904761904761905,-0.09523809523809523,-0.5892857142857143,-0.08333333333333333,-0.5476190476190477,0.08333333333333333,-0.7559523809523809,0.02976190476190476,-0.6785714285714286,0.041666666666666664,-0.5833333333333334,0.05952380952380952
0,0.0,0.0,-0.08743169398907104,-0.29508196721311475,-0.2459016393442623,-0.5792349726775956,-0.30601092896174864,-0.8087431693989071,-0.28415300546448086,-1.0,-0.4262295081967213,-0.5027322404371585,-0.7486338797814208,-0.453551912568306,-0.6502732240437158,-0.4262295081967213,-0.5355191256830601,-0.44808743169398907,-0.44808743169398907,-0.3005464480874317,-0.7650273224043715,-0.29508196721311475,-0.6666666666666666,-0.2677595628415301,-0.546448087431694,-0.273224043715847,-0.4644808743169399,-0.1092896174863388,-0.7431693989071039,-0.14754098360655737,-0.6557377049180327,-0.12021857923497267,-0.5409836065573771,-0.11475409836065574,-0.46994535519125685,0.07103825136612021,-0.7213114754098361,0.0,-0.6502732240437158,0.01639344262295082,-0.546448087431694,0.03825136612021858
0,0.0,0.0,-0.058823529411764705,-0.29411764705882354,-0.18716577540106952,-0.5721925133689839,-0.2192513368983957,-0.8021390374331551,-0.18716577540106952,-1.0,-0.3582887700534759,-0.5080213903743316,-0.6844919786096256,-0.48663101604278075,-0.5882352941176471,-0.45454545454545453,-0.47593582887700536,-0.46524064171123,-0.39572192513368987,-0.31016042780748665,-0.7165775401069518,-0.3315508021390374,-0.6149732620320856,-0.3048128342245989,-0.5026737967914439,-0.2994652406417112,-0.42780748663101603,-0.12834224598930483,-0.7112299465240641,-0.18181818181818182,-0.6203208556149733,-0.16042780748663102,-0.5080213903743316,-0.1497326203208556,-0.45454545454545453,0.0427807486631016,-0.6951871657754011,-0.0427807486631016,-0.6203208556149733,-0.026737967914438502,-0.5187165775401069,0.0
0,0.0,0.0,-0.08888888888888889,-0.3111111111111111,-0.22777777777777777,-0.5888888888888889,-0.3,-0.8111111111111111,-0.3,-1.0,-0.4222222222222222,-0.49444444444444446,-0.7388888888888889,-0.4722222222222222,-0.65,-0.45,-0.5333333333333333,-0.45,-0.45,-0.28888888888888886,-0.7555555555555555,-0.3055555555555556,-0.6666666666666666,-0.29444444444444445,-0.55,-0.2833333333333333,-0.4666666666666667,-0.09444444444444444,-0.7333333333333333,-0.14444444444444443,-0.6555555555555556,-0.13333333333333333,-0.5444444444444444,-0.11666666666666667,-0.48333333333333334,0.08888888888888889,-0.7166666666666667,0.022222222222222223,-0.6388888888888888,0.022222222222222223,-0.5444444444444444,0.044444444444444446
0,0.0,0.0,-0.09580838323353294,-0.32934131736526945,-0.25748502994011974,-0.6287425149700598,-0.38922155688622756,-0.8323353293413174,-0.4491017964071856,-1.0,-0.5329341317365269,-0.5389221556886228,-0.8323353293413174,-0.46706586826347307,-0.7425149700598802,-0.41916167664670656,-0.6107784431137725,-0.4251497005988024,-0.5688622754491018,-0.32335329341317365,-0.8562874251497006,-0.281437125748503,-0.7664670658682635,-0.24550898203592814,-0.6347305389221557,-0.23952095808383234,-0.5808383233532934,-0.10778443113772455,-0.844311377245509,-0.09580838323353294,-0.7544910179640718,-0.0658682634730539,-0.6347305389221557,-0.059880239520958084,-0.5868263473053892,0.10179640718562874,-0.8143712574850299,0.0658682634730539,-0.7305389221556886,0.09580838323353294,-0.6227544910179641,0.10778443113772455
0,0.0,0.0,-0.08808290155440414,-0.32124352331606215,-0.21761658031088082,-0.5699481865284974,-0.37305699481865284,-0.7823834196891192,-0.43005181347150256,-1.0,-0.533678756476684,-0.47150259067357514,-0.7409326424870466,-0.38341968911917096,-0.6683937823834197,-0.32642487046632124,-0.5699481865284974,-0.32124352331606215,-0.5958549222797928,-0.27979274611398963,-0.7409326424870466,-0.21761658031088082,-0.6528497409326425,-0.17098445595854922,-0.5544041450777202,-0.17616580310880828,-0.6062176165803109,-0.07253886010362694,-0.7409326424870466,-0.07253886010362694,-0.6580310880829016,-0.03626943005181347,-0.5595854922279793,-0.031088082901554404,-0.5958549222797928,0.11917098445595854,-0.7357512953367875,0.09326424870466321,-0.6476683937823834,0.10362694300518134,-0.5595854922279793,0.10880829015544041
0,0.0,0.0,-0.09550561797752809,-0.3202247191011236,-0.24719101123595505,-0.5786516853932584,-0.4044943820224719,-0.8033707865168539,-0.4887640449438202,-1.0,-0.6067415730337079,-0.48314606741573035,-0.7359550561797753,-0.4044943820224719,-0.6235955056179775,-0.34831460674157305,-0.5168539325842697,-0.34831460674157305,-0.6797752808988764,-0.28651685393258425,-0.7415730337078652,-0.21910112359550563,-0.6292134831460674,-0.1797752808988764,-0.5280898876404494,-0.1797752808988764,-0.6910112359550562,-0.08426966292134831,-0.7471910112359551,-0.056179775280898875,-0.651685393258427,-0.028089887640449437,-0.5449438202247191,-0.028089887640449437,-0.6797752808988764,0.09550561797752809,-0.7471910112359551,0.09550561797752809,-0.6404494382022472,0.11235955056179775,-0.5449438202247191,0.10674157303370786
0,0.0,0.0,-0.0755813953488372,-0.313953488372093,-0.22093023255813954,-0.5988372093023255,-0.4011627906976744,-0.8081395348837209,-0.4883720930232558,-1.0,-0.6453488372093024,-0.47093023255813954,-0.6976744186046512,-0.3953488372093023,-0.5755813953488372,-0.3430232558139535,-0.47674418604651164,-0.32558139534883723,-0.7267441860465116,-0.27325581395348836,-0.7151162790697675,-0.21511627906976744,-0.5988372093023255,-0.1744186046511628,-0.5,-0.1686046511627907,-0.7383720930232558,-0.0755813953488372,-0.7209302325581395,-0.046511627906976744,-0.6162790697674418,-0.023255813953488372,-0.5174418604651163,-0.023255813953488372,-0.7209302325581395,0.11627906976744186,-0.75,0.11627906976744186,-0.6337209302325582,0.12209302325581395,-0.5406976744186046,0.11627906976744186
